date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON 21 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Vintage of Purchase,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Vintage of Purchase,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max
2018-10-02,1219,62175.0,43784.0,13572.0,250.0,28199.0,3998.0,0.0,-12676.0,-1807.0,-7926.0,0.0,2921.0,5.0,0.0,70.4,21.8,0.4,45.4,6.4,0.0,43.0,13.0,9.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.42,15.53,14.53,15.35,15.43
2018-10-03,1220,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.42,15.53,14.53,15.41,15.44
2018-10-04,1221,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.42,15.53,14.53,15.41,15.44
2018-10-05,1222,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.55,14.53,15.41,15.44
2018-10-06,1223,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.55,14.53,15.41,15.44
2018-10-07,1224,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.55,14.53,15.41,15.44
2018-10-08,1225,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.55,14.53,15.41,15.44
2018-10-09,1226,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.41,15.52,14.53,15.41,15.44
2018-10-10,1227,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.41,15.52,14.53,15.4,15.43
2018-10-11,1228,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.41,15.53,14.53,15.4,15.43
2018-10-12,1229,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.4,15.52,14.53,15.4,15.43
2018-10-13,1230,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.4,15.52,14.53,15.4,15.43
2018-10-14,1231,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.4,15.52,14.53,15.4,15.43
2018-10-15,1232,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.4,15.52,14.53,15.4,15.43
2018-10-16,1233,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.43,15.54,14.53,15.4,15.43
2018-10-17,1234,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.43,15.54,14.53,15.42,15.44
2018-10-18,1235,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.42,15.53,14.53,15.42,15.44
2018-10-19,1236,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.42,15.44
2018-10-20,1237,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.42,15.44
2018-10-21,1238,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.42,15.44
2018-10-22,1239,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.42,15.44
2018-10-23,1240,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.42,15.44
2018-10-24,1241,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.44,15.47
2018-10-25,1242,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.44,15.54,14.53,15.44,15.47
2018-10-26,1243,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.45,15.52,14.53,15.44,15.47
2018-10-27,1244,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.47,15.52,14.53,15.44,15.47
2018-10-28,1245,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.47,15.52,14.53,15.44,15.47
2018-10-29,1246,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.46,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,2021-09-01,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.0537,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.43,78825717.0,78825717.0,84.0,15.6,3862460.133,2018-09-01,74963256.87,3476214.1197,15.47,15.52,14.53,15.44,15.47
