date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,week_idx
2018-09-25,1209.0,74851.0,45591.0,21498.0,250.0,25278.0,3993.0,0.0,8166.0,-144.0,3301.0,0.0,-1535.0,2732.0,0.0,60.9,28.7,0.3,33.8,5.3,0.0,47.0,13.0,12.0,4.0,4.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.308571428571428,15.505714285714285,14.53,15.290000000000001,15.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2018-10-02,1216.0,62175.0,43784.0,13572.0,250.0,28199.0,3998.0,0.0,-12676.0,-1807.0,-7926.0,0.0,2921.0,5.0,0.0,70.4,21.8,0.4,45.4,6.4,0.0,43.0,13.0,9.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.404285714285715,15.532857142857141,14.53,15.35,15.429999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2018-10-09,1223.0,61404.0,42815.0,13176.0,250.0,28001.0,3998.0,0.0,-771.0,-969.0,-396.0,0.0,-198.0,0.0,0.0,69.7,21.5,0.4,45.6,6.5,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.429999999999998,15.540000000000001,14.53,15.41,15.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
2018-10-16,1230.0,61286.0,41475.0,13023.0,250.0,28001.0,4148.0,0.0,-118.0,-1340.0,-153.0,0.0,0.0,150.0,0.0,67.7,21.2,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.407142857142857,15.524285714285714,14.53,15.4,15.429999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
2018-10-23,1237.0,61218.0,41377.0,13179.0,250.0,28001.0,4148.0,0.0,-68.0,-98.0,156.0,0.0,0.0,0.0,0.0,67.6,21.5,0.4,45.7,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.435714285714285,15.538571428571428,14.53,15.42,15.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
2018-10-30,1244.0,58160.0,38124.0,9360.0,250.0,28136.0,3973.0,0.0,-3058.0,-3253.0,-3819.0,0.0,135.0,-175.0,0.0,65.6,16.1,0.4,48.4,6.8,0.0,43.0,13.0,10.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.455714285714285,15.527142857142858,14.53,15.44,15.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
2018-11-06,1251.0,58772.0,37793.0,10687.0,250.0,28136.0,3973.0,0.0,612.0,-331.0,1327.0,0.0,0.0,0.0,0.0,64.3,18.2,0.4,47.9,6.8,0.0,45.0,13.0,10.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.425714285714287,15.49,14.53,15.41,15.459999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
2018-11-13,1258.0,60199.0,38418.0,11892.0,250.0,28236.0,3973.0,0.0,1427.0,625.0,1205.0,0.0,100.0,0.0,0.0,63.8,19.8,0.4,46.9,6.6,0.0,46.0,14.0,11.0,4.0,5.0,5.0,0.0,2021.0,15.33,14.53,0.8,0.055099999999999996,1.42,1799.0,0.7979999999999999,9401500.0,0.0,144124995.0,22.99,14.53,15.459999999999999,15.26,9401500.0,9401500.0,84.0,15.45,1899103.0,7502397.0,1709192.7,2018.0,15.31,14.53,0.78,0.053700000000000005,1.17,721.0,0.951,54736487.0,24089230.0,54.27,14.53,16.02,15.429999999999998,78825717.0,78825717.0,84.0,15.6,3862460.133,74963256.87,3476214.1197,15.429999999999998,15.49,14.53,15.42,15.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
2018-11-20,1265.0,61085.0,38899.0,11306.0,250.0,28205.0,3973.0,0.0,886.0,481.0,-586.0,0.0,-31.0,0.0,0.0,63.7,18.5,0.4,46.2,6.5,0.0,46.0,15.0,9.0,4.0,5.0,5.0,0.0,2021.857142857143,15.578571428571427,15.464285714285714,1.6400000000000001,0.007871428571428571,0.7685714285714286,2238.714285714286,0.8134285714285714,9089928.57142857,0.0,141595193.57142857,17.95,15.464285714285714,15.820000000000002,15.645714285714288,9089928.57142857,6471357.142857143,85.71428571428571,15.715714285714284,1214905.0,5256452.142857143,1093414.5,2018.857142857143,15.67,15.464285714285714,0.2057142857142857,0.01367142857142857,1.2042857142857142,585.5714285714286,0.933,58203609.28571428,22354982.285714287,57.76714285714286,15.464285714285714,16.18285714285714,15.79857142857143,80558591.57142857,80558591.57142857,85.71428571428571,15.805714285714286,5402624.259000001,75155967.31285714,4862361.8331,15.508571428571429,15.567142857142857,14.53,15.47,15.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
2018-11-27,1272.0,67973.0,40646.0,12675.0,250.0,28106.0,5473.0,0.0,6888.0,1747.0,1369.0,0.0,-99.0,1500.0,0.0,59.8,18.6,0.4,41.3,8.1,0.0,45.0,15.0,9.0,4.0,5.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.482857142857142,15.540000000000001,14.53,15.47,15.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2018-12-04,1279.0,72608.0,40422.0,13949.0,250.0,28081.0,6123.0,0.0,4635.0,-224.0,1274.0,0.0,-25.0,650.0,0.0,55.7,19.2,0.3,38.7,8.4,0.0,44.0,15.0,7.0,4.0,5.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.535714285714286,15.545714285714284,14.53,15.53,15.540000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2018-12-11,1286.0,73819.0,42208.0,14638.0,250.0,27906.0,6123.0,0.0,1211.0,1786.0,689.0,0.0,-175.0,0.0,0.0,57.2,19.8,0.3,37.8,8.3,0.0,48.0,17.0,8.0,4.0,5.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.525714285714285,15.525714285714285,14.53,15.52,15.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
2018-12-18,1293.0,74756.0,42834.0,17672.0,250.0,27276.0,6123.0,0.0,937.0,626.0,3034.0,0.0,-630.0,0.0,0.0,57.3,23.6,0.3,36.5,8.2,0.0,46.0,16.0,8.0,4.0,5.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.577142857142858,15.577142857142858,14.53,15.56,15.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2018-12-25,1300.0,70208.14285714286,40772.28571428572,16461.14285714286,596.0,26833.0,6273.0,0.0,-4469.571428571428,-2053.5714285714284,-1220.0,346.0,-443.0,128.57142857142858,0.0,58.25714285714286,23.214285714285715,1.0857142857142856,39.01428571428571,9.228571428571428,0.0,42.42857142857143,16.428571428571427,7.857142857142857,4.0,4.857142857142857,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.60142857142857,15.709999999999999,14.53,15.59,15.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2019-01-01,1307.0,43691.0,26848.14285714286,8410.285714285714,2411.714285714286,22585.428571428572,6176.857142857143,0.0,-23827.0,-11801.857142857143,-7662.0,1926.0,-2545.8571428571427,0.0,0.0,61.042857142857144,19.371428571428574,5.3999999999999995,51.34285714285714,14.457142857142857,0.0,32.714285714285715,12.571428571428571,7.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.662857142857144,16.425714285714285,14.53,15.65,15.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-01-08,1314.0,28583.0,15473.0,6000.0,850.0,13048.0,5600.0,0.0,1205.0,1585.0,-90.0,-1050.0,785.0,0.0,0.0,54.1,21.0,3.0,45.6,19.6,0.0,31.0,10.0,7.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.664285714285715,16.39142857142857,14.53,15.65,15.679999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2019-01-15,1321.0,31538.0,17577.0,7529.0,850.0,13274.0,5850.0,0.0,2955.0,2104.0,1529.0,0.0,226.0,250.0,0.0,55.7,23.9,2.7,42.1,18.5,0.0,37.0,13.0,9.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.634285714285713,16.318571428571428,14.53,15.62,15.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2019-01-22,1328.0,34413.0,20077.0,9229.0,850.0,13274.0,5850.0,0.0,2875.0,2500.0,1700.0,0.0,0.0,0.0,0.0,58.3,26.8,2.5,38.6,17.0,0.0,37.0,13.0,9.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.735714285714286,16.38714285714286,14.53,15.709999999999999,15.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2019-01-29,1335.0,34363.0,19602.0,9589.0,850.0,13974.0,6100.0,0.0,-50.0,-475.0,360.0,0.0,700.0,250.0,0.0,57.0,27.9,2.5,40.7,17.8,0.0,38.0,13.0,11.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.748571428571427,16.395714285714288,14.53,15.73,15.790000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2019-02-05,1342.0,36475.0,19892.0,10340.0,850.0,14208.0,6850.0,0.0,2112.0,290.0,751.0,0.0,234.0,750.0,0.0,54.5,28.3,2.3,39.0,18.8,0.0,40.0,14.0,11.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.762857142857143,16.364285714285714,14.53,15.75,15.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2019-02-12,1349.0,37547.0,19892.0,11566.0,850.0,14008.0,7650.0,0.0,1072.0,0.0,1226.0,0.0,-200.0,800.0,0.0,53.0,30.8,2.3,37.3,20.4,0.0,41.0,14.0,12.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.741428571428571,16.34857142857143,14.53,15.74,15.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2019-02-19,1356.0,47655.0,25068.0,16687.0,850.0,14018.0,7650.0,0.0,10108.0,5176.0,5121.0,0.0,10.0,0.0,0.0,52.6,35.0,1.8,29.4,16.1,0.0,43.0,14.0,13.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.815714285714288,16.417142857142856,14.685714285714285,15.77,15.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2019-02-26,1363.0,47761.0,24714.0,15343.0,850.0,14418.0,8750.0,0.0,106.0,-354.0,-1344.0,0.0,400.0,1100.0,0.0,51.7,32.1,1.8,30.2,18.3,0.0,42.0,14.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.145714285714284,15.62,1.78,0.09771428571428573,1.3628571428571428,1640.0,0.8442857142857143,9038000.0,0.0,154962965.7142857,23.872857142857146,15.62,17.63714285714286,17.03,9038000.0,8601571.42857143,92.0,17.302857142857142,1327042.857142857,7274528.571428572,1194338.5714285714,2019.0,17.204285714285714,15.62,1.5842857142857143,0.10145714285714287,1.4242857142857142,681.2857142857143,0.8708571428571429,46563333.0,21832972.14285714,72.62142857142858,15.62,18.395714285714288,17.214285714285715,68396305.14285715,68396305.14285715,92.0,17.434285714285714,8710162.004,59686143.13714285,7839145.8036,15.812857142857142,16.412857142857142,15.62,15.78,15.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2019-03-05,1370.0,51563.0,25656.0,16416.0,850.0,15618.0,9250.0,0.0,3802.0,942.0,1073.0,0.0,1200.0,500.0,0.0,49.8,31.8,1.6,30.3,17.9,0.0,47.0,16.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,15.93142857142857,16.51142857142857,15.62,15.89,15.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2019-03-12,1377.0,63252.0,30481.0,23971.0,1855.0,14643.0,9900.0,0.0,11689.0,4825.0,7555.0,1005.0,-975.0,650.0,0.0,48.2,37.9,2.9,23.2,15.7,0.0,51.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,15.982857142857142,16.592857142857145,15.62,15.97,15.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2019-03-19,1384.0,67611.0,29276.0,25116.0,2055.0,15063.0,12734.0,0.0,4359.0,-1205.0,1145.0,200.0,420.0,2834.0,0.0,43.3,37.1,3.0,22.3,18.8,0.0,52.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.06142857142857,16.669999999999998,15.62,15.98,16.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2019-03-26,1391.0,72198.0,30638.0,27477.0,1567.0,14888.0,14708.0,0.0,4587.0,1362.0,2361.0,-488.0,-175.0,1974.0,0.0,42.4,38.1,2.2,20.6,20.4,0.0,53.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.05,16.684285714285714,15.62,16.02,16.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
